duration,age,housing,balance,job,y
152,42,no,77,Employed,no
103,53,no,234,Employed,no
159,31,no,246,Employed,no
225,46,no,311,Employed,no
228,52,no,635,Employed,no
123,57,no,283,Unemployed,no
36,60,no,804,Employed,no
199,54,no,3395,Employed,no
154,49,yes,597,Employed,no
147,31,no,546,Employed,no
1834,50,yes,684,Employed,no
398,58,no,312,Unemployed,no
131,46,yes,4023,Employed,no
148,55,yes,1086,Employed,no
674,40,no,0,Employed,yes
306,52,no,0,Employed,no
196,55,no,17,Employed,no
114,45,no,1738,Employed,no
46,50,yes,-54,Employed,no
235,34,no,4953,Employed,no
201,53,yes,-363,Employed,no
76,47,no,124,Employed,no
359,43,no,10273,Employed,no
71,36,no,1477,Employed,no
113,59,no,1675,Employed,no
173,32,no,12,Employed,no
526,50,yes,4108,Employed,yes
401,60,no,0,Employed,yes
122,45,yes,-485,Employed,no
268,32,no,0,Employed,no
95,36,no,540,Employed,no
86,36,no,613,Employed,no
144,59,no,-131,Employed,no
116,32,no,1390,Employed,no
67,32,no,1010,Employed,no
92,58,no,13,Unemployed,no
118,30,no,-232,Employed,no
155,33,no,277,Employed,no
137,44,yes,597,Employed,no
137,47,no,1265,Employed,no
165,33,no,83,Employed,no
73,34,no,1048,Employed,no
92,35,no,616,Employed,no
125,40,no,153,Employed,no
257,35,yes,175,Employed,no
100,36,yes,1318,Employed,no
86,59,no,-471,Unemployed,no
87,38,no,470,Employed,no
493,36,no,170,Employed,no
102,57,no,7747,Employed,no
76,30,no,-127,Employed,no
82,56,no,79,Employed,no
169,35,no,1654,Employed,no
181,33,no,3107,Employed,no
64,42,no,100,Employed,no
156,47,no,4495,Employed,no
296,42,no,441,Employed,no
185,30,no,694,Employed,no
306,32,no,3469,Employed,no
61,55,no,543,Employed,no
122,46,yes,23,Unemployed,no
150,54,no,10,Unknown,no
365,38,no,369,Employed,no
229,58,no,641,Employed,no
103,50,no,5569,Employed,no
115,35,no,5059,Employed,no
94,46,no,1514,Employed,no
90,47,yes,5999,Employed,no
111,51,no,2315,Employed,no
106,32,yes,663,Employed,no
105,60,no,2008,Employed,no
244,30,no,14355,Employed,no
204,50,no,423,Employed,no
197,42,yes,-1781,Employed,no
115,31,yes,-556,Employed,no
155,45,yes,983,Employed,no
973,55,no,4235,Employed,no
181,46,no,1175,Employed,no
77,35,no,176,Employed,no
119,53,yes,787,Employed,no
231,32,no,150,Employed,no
346,33,no,35,Employed,no
399,45,no,1288,Employed,no
112,56,no,317,Employed,no
216,45,no,970,Employed,no
152,32,no,-23,Employed,no
252,34,no,1969,Employed,no
259,37,no,200,Employed,no
133,40,no,998,Employed,no
89,56,no,1093,Employed,no
504,51,no,15904,Employed,no
84,45,yes,1583,Employed,no
187,35,no,753,Employed,no
266,38,yes,112,Employed,no
99,36,no,812,Employed,no
107,50,no,152,Employed,no
20,52,no,1515,Employed,no
89,45,no,9680,Employed,no
109,30,no,3330,Employed,no
228,51,no,0,Employed,no
76,48,no,1403,Employed,no
96,39,no,2666,Employed,no
391,45,no,169,Employed,no
1321,32,no,4291,Employed,yes
797,57,no,6822,Employed,yes
281,50,no,1176,Employed,no
407,30,no,1,Employed,no
171,36,no,0,Employed,no
76,49,yes,0,Employed,no
276,50,yes,123,Employed,no
59,56,no,445,Employed,no
168,55,no,173,Unemployed,no
205,37,yes,489,Employed,no
101,32,no,577,Employed,no
125,60,no,3462,Employed,no
436,32,no,1966,Employed,no
190,48,no,309,Employed,no
63,48,no,1791,Employed,no
218,53,yes,20,Employed,no
65,45,no,770,Employed,no
146,53,no,349,Employed,no
214,60,no,6557,Employed,no
82,56,yes,4719,Employed,no
65,33,no,3915,Employed,no
194,33,no,1308,Employed,no
67,37,no,5239,Employed,no
105,37,yes,5733,Employed,no
139,53,no,1388,Employed,no
266,40,no,192,Employed,no
3422,37,no,359,Employed,no
44,36,no,333,Employed,no
238,57,no,46,Employed,no
142,44,yes,71,Employed,no
159,44,no,1371,Employed,no
182,34,no,834,Employed,no
231,55,yes,2430,Employed,no
20,51,no,2125,Employed,no
152,47,no,675,Employed,no
76,57,no,320,Employed,no
145,31,no,754,Employed,no
314,57,no,4547,Employed,no
352,41,no,231,Employed,yes
414,46,yes,22,Employed,no
122,58,no,225,Unemployed,no
163,35,no,416,Employed,no
108,61,no,746,Employed,no
133,33,no,1500,Employed,no
101,57,no,4490,Unemployed,no
131,51,no,0,Unemployed,no
110,46,no,2098,Employed,no
141,35,no,632,Employed,no
74,30,no,0,Employed,no
165,31,yes,53,Employed,no
446,31,no,319,Employed,no
201,59,no,1002,Employed,no
126,48,no,399,Employed,no
670,50,no,3176,Employed,yes
481,56,no,255,Unemployed,no
166,55,yes,7303,Employed,no
429,46,yes,-824,Employed,yes
269,33,yes,584,Employed,no
105,56,no,1214,Employed,no
1182,31,no,676,Employed,yes
408,41,no,0,Employed,no
198,57,no,256,Unemployed,no
180,55,no,224,Employed,no
184,42,no,83,Employed,no
291,43,yes,-334,Employed,no
131,52,yes,-803,Employed,no
117,45,yes,724,Employed,no
162,40,no,1038,Employed,no
235,34,no,2611,Employed,no
324,49,yes,790,Employed,no
876,36,no,651,Employed,yes
122,36,yes,0,Employed,no
235,33,no,-479,Employed,no
248,31,no,196,Employed,no
12,33,yes,5,Employed,no
642,35,no,15298,Employed,no
84,44,yes,10950,Employed,no
895,45,no,2657,Employed,yes
126,56,no,1956,Unemployed,no
520,32,no,554,Employed,no
181,34,no,0,Employed,no
1934,59,no,927,Employed,no
88,36,yes,2813,Employed,no
226,50,yes,283,Employed,no
452,33,no,605,Employed,no
524,48,no,127,Employed,no
95,45,no,760,Employed,no
124,31,no,55,Employed,no
141,45,yes,1181,Employed,no
51,43,no,5145,Employed,no
365,32,yes,3360,Employed,no
243,41,yes,3831,Employed,no
90,32,yes,474,Employed,no
72,35,yes,374,Employed,no
448,59,no,6,Unemployed,no
262,53,no,1945,Employed,no
37,32,no,312,Employed,no
217,51,no,101,Employed,no
336,36,no,227,Employed,no
142,56,no,3149,Unemployed,no
147,54,no,1059,Employed,no
186,42,yes,219,Employed,no
124,34,no,649,Employed,no
260,45,no,1192,Employed,no
111,30,no,0,Employed,no
96,46,no,678,Employed,no
293,47,no,0,Employed,no
67,33,no,5235,Employed,no
534,34,no,7487,Employed,no
256,40,no,162,Employed,no
229,41,no,768,Employed,no
123,54,no,2819,Employed,no
259,38,no,740,Employed,no
278,33,no,2376,Employed,no
163,48,no,0,Employed,no
250,37,yes,171,Employed,no
430,50,yes,506,Employed,no
341,33,no,801,Employed,yes
265,51,no,1138,Employed,no
35,49,no,2316,Employed,no
191,55,yes,1097,Employed,no
152,56,no,0,Employed,no
93,56,no,654,Unemployed,no
385,34,no,5334,Employed,no
542,37,no,410,Employed,no
112,32,yes,183,Employed,no
419,33,no,6419,Employed,no
82,30,no,0,Employed,no
144,34,yes,555,Employed,no
229,43,no,248,Employed,no
160,53,yes,1713,Employed,no
218,52,no,5122,Employed,no
201,34,no,0,Unemployed,no
152,48,no,2,Employed,no
36,48,yes,174,Employed,no
117,52,no,5102,Employed,no
90,37,yes,3,Employed,no
88,47,no,231,Employed,no
94,53,no,2327,Employed,no
174,33,no,2126,Employed,no
231,32,no,449,Employed,no
73,31,no,37,Employed,no
129,35,no,-4,Employed,no
108,30,no,1785,Employed,no
193,41,no,1517,Employed,yes
175,47,no,7,Employed,no
108,44,yes,326,Employed,no
121,58,no,208,Unknown,no
85,51,yes,507,Employed,no
82,31,no,18,Employed,no
138,33,no,0,Employed,no
1306,37,no,980,Employed,yes
110,58,no,648,Employed,no
243,60,no,73,Employed,yes
188,45,no,5450,Employed,no
126,44,no,178,Unemployed,no
75,36,yes,162,Employed,no
137,52,no,409,Employed,no
130,41,no,2123,Employed,no
117,52,no,900,Employed,no
61,34,no,161,Employed,no
87,55,yes,2325,Unemployed,no
114,32,no,9608,Employed,no
52,34,no,38,Employed,no
550,50,no,-98,Employed,no
130,45,no,162,Employed,no
161,31,no,30,Employed,no
50,32,no,3333,Employed,no
135,31,yes,659,Employed,no
207,57,no,2893,Employed,no
133,53,no,-3,Employed,no
282,32,no,0,Employed,no
442,56,no,66721,Employed,no
299,31,no,379,Employed,no
146,31,yes,2978,Employed,no
82,51,no,872,Employed,no
31,32,no,5204,Employed,no
292,41,yes,413,Employed,no
161,60,no,1361,Employed,no
161,32,no,1388,Employed,no
169,47,no,1108,Unemployed,no
94,52,no,1493,Employed,no
205,42,no,42045,Employed,no
102,38,no,5177,Unemployed,no
106,33,no,2071,Employed,no
92,53,no,3177,Employed,no
243,31,no,6,Employed,no
163,57,no,1463,Employed,no
129,60,yes,345,Unemployed,no
502,33,yes,-163,Employed,no
49,47,no,84,Employed,no
126,34,yes,-218,Employed,no
31,50,yes,1064,Employed,no
155,34,yes,370,Employed,no
93,33,yes,5833,Employed,no
85,48,no,0,Employed,no
75,47,no,902,Employed,no
215,37,no,180,Employed,no
75,41,no,881,Employed,no
118,36,no,8119,Employed,no
191,33,no,1909,Employed,no
87,35,no,674,Employed,no
261,30,no,2427,Employed,no
150,31,no,1216,Employed,no
258,40,yes,581,Employed,no
241,37,no,630,Employed,no
94,33,yes,530,Employed,no
109,49,no,2116,Employed,no
97,52,no,1209,Employed,no
257,31,yes,1503,Employed,no
994,47,no,405,Employed,yes
175,50,no,1903,Employed,no
112,30,no,958,Employed,no
75,36,no,369,Employed,no
172,46,no,1808,Employed,no
41,46,yes,1975,Employed,no
53,47,no,7,Employed,no
169,57,no,900,Unknown,no
198,39,no,3590,Employed,no
151,32,no,500,Employed,no
507,35,no,82,Employed,yes
197,41,no,0,Employed,no
130,35,yes,181,Employed,no
84,52,no,331,Employed,no
401,37,yes,578,Employed,no
118,42,no,0,Employed,no
784,47,no,8229,Employed,yes
109,46,yes,107,Employed,no
89,32,yes,5550,Employed,no
172,52,no,135,Employed,no
265,34,no,1352,Employed,no
151,31,no,172,Employed,no
183,33,no,1585,Employed,no
80,33,no,238,Employed,no
45,33,no,671,Employed,no
249,35,no,2975,Employed,no
472,34,no,101,Employed,no
150,34,no,221,Employed,no
111,50,no,2731,Employed,no
298,30,yes,224,Employed,no
230,38,no,328,Employed,no
31,32,no,1150,Employed,no
353,55,no,6880,Employed,no
201,44,yes,1424,Employed,no
104,52,no,2142,Unemployed,no
75,52,yes,172,Employed,no
66,59,no,12928,Employed,no
385,31,no,311,Employed,no
233,60,no,2934,Employed,no
124,37,no,3288,Employed,no
124,60,no,1433,Employed,no
121,47,no,17,Employed,no
86,57,yes,853,Employed,no
34,39,no,0,Employed,no
112,30,no,105,Employed,no
324,43,no,6,Employed,no
88,47,no,74,Unknown,no
156,45,no,581,Employed,no
387,41,no,187,Employed,no
124,39,no,947,Employed,no
317,38,no,179,Employed,yes
132,51,yes,805,Employed,no
163,58,yes,-257,Unemployed,no
140,53,yes,0,Unemployed,no
89,49,no,10772,Employed,no
235,41,no,6961,Employed,no
254,40,no,8259,Employed,no
316,34,yes,19348,Employed,no
420,41,no,43,Employed,no
104,34,no,134,Employed,no
209,32,no,3939,Employed,no
151,33,yes,390,Employed,no
109,46,no,1034,Employed,no
512,33,no,1047,Employed,yes
89,35,yes,252,Employed,no
809,44,no,7138,Employed,yes
138,55,no,0,Employed,no
112,31,no,1015,Employed,no
94,34,no,63,Employed,no
70,34,no,1076,Employed,no
391,38,no,1788,Employed,no
523,31,no,165,Employed,yes
108,34,no,-16,Employed,no
321,31,no,9506,Employed,no
224,55,no,1821,Unemployed,no
309,31,yes,2744,Employed,no
177,57,no,504,Employed,no
109,45,no,3168,Employed,no
348,33,no,340,Employed,no
433,35,no,3161,Employed,no
363,50,no,315,Employed,no
167,33,no,2604,Employed,no
248,45,no,2406,Employed,no
103,42,no,-805,Employed,no
417,46,no,1596,Employed,no
111,32,no,28,Employed,no
200,47,no,8422,Employed,no
189,31,yes,88,Employed,no
201,45,yes,827,Employed,no
50,50,no,290,Employed,no
107,54,no,-125,Employed,no
192,50,no,0,Employed,no
521,57,no,3242,Employed,no
237,51,no,700,Employed,no
95,37,no,478,Employed,no
172,45,yes,4877,Employed,no
88,30,no,0,Employed,no
63,32,no,4843,Employed,no
170,38,no,4359,Employed,no
669,31,no,37,Employed,yes
73,55,yes,171,Employed,no
419,32,no,40,Employed,yes
118,55,no,9997,Employed,no
169,49,no,10,Employed,no
138,47,no,260,Employed,no
142,46,no,-344,Employed,no
385,57,no,815,Unemployed,no
215,33,yes,59,Employed,no
100,33,no,1264,Employed,no
117,46,no,2739,Employed,no
629,43,no,324,Employed,no
82,35,no,75,Employed,no
133,49,no,1047,Employed,no
188,38,no,-1,Employed,no
202,44,no,5581,Employed,no
275,35,yes,2723,Employed,no
149,48,no,811,Employed,no
61,30,no,221,Unemployed,no
125,50,no,3002,Employed,no
81,31,no,535,Employed,no
236,40,no,326,Employed,no
194,47,no,2215,Employed,no
229,42,no,146,Employed,no
148,48,yes,4415,Employed,no
140,34,no,5266,Employed,no
129,59,no,116,Employed,no
124,59,no,0,Employed,no
131,30,no,940,Employed,no
362,43,no,9304,Employed,no
138,31,no,942,Employed,no
71,46,no,222,Employed,no
16,33,yes,-534,Employed,no
216,30,no,0,Employed,no
108,59,no,93,Unemployed,no
351,35,no,944,Employed,no
176,46,no,2148,Employed,no
160,51,no,19,Employed,no
51,41,no,3353,Employed,no
310,38,no,5244,Employed,no
82,47,no,275,Employed,no
404,35,no,46,Employed,no
131,32,yes,1190,Employed,no
212,33,yes,2374,Employed,no
248,43,no,21510,Employed,no
63,46,no,723,Employed,no
153,38,no,1074,Employed,no
780,49,no,823,Employed,yes
160,41,no,2300,Employed,no
255,60,no,759,Employed,no
459,52,no,1625,Employed,yes
153,35,no,254,Employed,no
455,47,no,11,Employed,no
62,52,no,3577,Employed,no
46,35,no,213,Employed,no
147,30,no,2900,Employed,no
121,51,no,0,Employed,no
97,33,yes,308,Employed,no
335,35,no,1987,Employed,no
100,39,no,316,Employed,no
119,37,no,5016,Employed,no
79,32,no,881,Employed,no
388,38,no,523,Employed,no
119,40,yes,84,Employed,no
116,33,no,2907,Employed,no
178,57,no,1963,Employed,no
156,53,no,1868,Employed,no
173,38,yes,484,Employed,no
148,47,no,131,Employed,no
79,34,no,19,Employed,no
193,32,no,2711,Employed,no
93,32,no,3786,Employed,no
1000,31,no,120,Employed,yes
494,32,no,298,Employed,no
273,55,no,223,Employed,no
167,55,no,1909,Employed,no
88,39,no,745,Employed,no
88,39,yes,-468,Employed,no
191,35,no,77,Employed,no
63,40,no,1468,Employed,no
204,40,no,8844,Employed,no
127,33,no,6127,Employed,no
83,32,no,0,Employed,no
136,39,no,1190,Employed,no
52,36,no,4388,Employed,no
448,57,no,1171,Employed,no
140,49,no,1264,Employed,no
733,35,yes,2957,Employed,yes
88,48,no,2083,Employed,no
182,40,no,949,Employed,no
580,32,no,483,Employed,yes
93,52,no,1639,Unemployed,no
80,48,no,801,Employed,no
72,31,no,10088,Employed,no
244,34,no,2455,Employed,no
848,31,no,2,Employed,yes
173,37,no,274,Employed,no
406,44,no,1707,Employed,no
229,34,no,832,Employed,no
604,54,no,196,Employed,no
131,32,no,795,Employed,no
1242,36,no,1,Employed,yes
94,59,no,2768,Unemployed,no
899,41,no,800,Employed,no
371,34,no,2093,Employed,no
889,43,yes,591,Employed,no
420,54,no,98,Employed,no
515,31,yes,367,Employed,no
79,32,yes,167,Employed,no
71,46,yes,778,Employed,no
27,49,no,443,Employed,no
358,43,no,3003,Employed,no
498,53,no,2385,Employed,no
327,38,yes,11971,Employed,no
179,30,no,344,Employed,no
306,36,yes,2745,Employed,no
390,33,no,571,Employed,no
209,46,yes,1103,Employed,no
231,31,yes,3897,Employed,no
922,39,no,1795,Employed,yes
1206,46,no,4,Employed,yes
219,49,no,229,Employed,no
424,52,no,432,Employed,no
188,46,no,269,Employed,no
492,47,no,254,Employed,no
174,31,no,2846,Employed,no
453,51,no,257,Employed,no
59,47,no,1765,Employed,no
263,46,no,7982,Employed,no
57,47,no,73,Employed,no
329,43,yes,2759,Employed,no
166,33,yes,862,Employed,no
334,51,no,4596,Employed,no
108,57,no,243,Unemployed,no
765,34,no,449,Employed,no
62,31,no,344,Employed,no
885,35,no,1650,Employed,no
120,41,no,2127,Employed,no
103,48,no,104,Employed,no
391,51,no,1113,Employed,no
89,60,yes,581,Employed,no
203,41,no,365,Employed,no
170,34,no,1433,Employed,no
62,61,no,368,Employed,no
14,36,no,179,Unknown,no
148,37,no,189,Employed,no
116,30,yes,58,Employed,no
17,34,no,326,Employed,no
293,47,no,233,Employed,no
445,50,no,592,Employed,no
262,46,no,438,Employed,no
176,35,no,0,Employed,no
120,31,no,323,Employed,no
46,51,no,440,Employed,no
68,32,no,727,Employed,no
697,54,no,1349,Employed,no
153,58,no,1894,Employed,no
57,31,yes,0,Employed,no
326,32,no,3275,Employed,no
70,44,no,935,Employed,no
716,46,no,1297,Employed,yes
67,32,no,312,Employed,no
209,45,no,115,Employed,no
367,38,yes,399,Employed,no
258,52,no,2569,Employed,no
99,32,no,3297,Employed,no
92,56,no,750,Employed,no
177,35,no,337,Employed,no
413,54,no,221,Employed,no
144,31,no,388,Employed,no
102,45,no,0,Employed,no
155,41,no,13,Employed,no
145,34,no,116,Employed,no
77,39,no,380,Employed,no
210,46,no,6086,Employed,no
106,34,no,50,Employed,no
105,49,no,348,Employed,no
98,32,yes,212,Employed,no
588,35,no,106,Employed,no
73,53,no,618,Employed,no
106,36,no,553,Employed,no
106,49,no,-232,Employed,no
104,32,no,1214,Employed,no
73,39,no,454,Employed,no
100,46,no,41,Employed,no
111,38,no,1440,Employed,no
74,57,no,2416,Employed,no
48,44,no,5163,Employed,no
303,31,yes,1496,Employed,no
39,51,no,385,Employed,no
86,56,no,705,Employed,no
217,52,no,347,Employed,no
55,35,no,2277,Employed,no
72,47,no,838,Employed,no
97,30,yes,274,Employed,no
667,42,no,687,Employed,no
347,38,no,1100,Employed,no
33,48,yes,617,Employed,no
212,45,no,356,Unknown,no
165,46,no,5108,Employed,no
856,48,no,476,Employed,yes
382,34,yes,4231,Employed,no
84,31,no,0,Employed,no
226,55,no,161,Employed,no
47,34,no,268,Employed,no
103,39,no,13338,Employed,no
156,32,yes,321,Employed,no
113,35,no,14,Employed,no
147,53,no,657,Employed,no
386,36,no,9,Employed,yes
45,54,no,2950,Unemployed,no
121,33,no,8408,Employed,no
116,55,no,462,Employed,no
126,30,no,5,Employed,no
269,30,no,7513,Unemployed,no
82,60,no,115,Unemployed,no
71,33,no,348,Employed,no
218,39,no,394,Employed,no
270,43,no,2764,Employed,no
187,39,no,-112,Employed,no
565,31,yes,319,Employed,no
226,58,no,3568,Employed,no
172,56,no,944,Employed,no
239,35,no,2,Employed,no
71,45,no,1410,Employed,no
297,48,no,3886,Employed,no
115,56,no,2750,Employed,no
72,32,yes,787,Employed,no
55,32,no,67,Employed,no
164,56,no,646,Unemployed,no
88,44,yes,1879,Employed,no
69,31,no,98,Employed,no
123,37,no,3043,Employed,no
138,46,no,405,Employed,no
243,45,yes,1395,Employed,no
166,30,yes,564,Employed,no
82,27,yes,174,Employed,no
102,60,no,371,Employed,no
179,52,no,0,Employed,no
108,36,no,0,Employed,no
187,30,no,44,Employed,no
121,39,no,-276,Employed,no
123,50,no,2167,Employed,no
257,31,no,69,Employed,no
90,37,no,340,Employed,no
275,40,no,99,Employed,no
99,33,no,644,Employed,no
57,58,no,15,Unknown,no
101,30,no,0,Employed,no
72,34,no,5665,Employed,no
104,59,no,3843,Unemployed,no
210,55,no,756,Employed,no
213,30,yes,699,Employed,no
384,30,yes,131,Employed,yes
273,58,no,0,Unemployed,no
95,32,yes,11797,Employed,no
70,31,no,7567,Employed,no
71,50,no,235,Employed,no
97,31,no,1463,Employed,no
237,33,no,0,Employed,no
116,34,no,370,Employed,no
72,31,no,614,Employed,no
170,46,no,2421,Employed,no
217,30,no,2123,Employed,no
169,35,yes,361,Employed,no
97,49,no,112,Employed,no
79,45,no,0,Employed,no
119,31,no,15,Employed,no
86,35,no,272,Employed,no
56,54,yes,500,Employed,no
149,42,no,5455,Employed,no
246,34,no,1763,Employed,no
155,43,no,0,Employed,no
139,46,no,-11,Employed,no
160,43,no,159,Employed,no
356,47,no,4520,Employed,no
135,31,yes,448,Employed,no
135,32,yes,3184,Employed,no
309,35,no,0,Employed,no
53,46,no,942,Employed,no
250,59,no,997,Unemployed,no
545,30,no,4889,Employed,yes
316,34,no,259,Employed,no
168,53,no,1242,Employed,no
230,59,no,518,Employed,no
72,46,no,209,Employed,no
204,35,no,1260,Unknown,no
61,43,no,1532,Employed,no
52,45,no,1780,Employed,no
242,36,no,-2,Employed,no
194,30,no,54,Employed,no
111,34,yes,-292,Employed,no
90,42,no,-209,Employed,no
231,60,no,1210,Unemployed,no
126,52,no,5521,Unknown,no
317,45,no,2388,Employed,no
285,33,no,3470,Employed,no
105,40,yes,1148,Employed,no
228,41,no,214,Employed,no
76,33,no,901,Employed,no
149,34,no,1569,Employed,no
331,34,no,0,Employed,no
86,39,no,246,Employed,no
80,46,no,1804,Employed,no
209,43,yes,7876,Employed,no
1070,33,no,1120,Employed,yes
610,57,no,2785,Employed,yes
144,32,no,834,Employed,no
140,31,no,3194,Employed,no
96,30,no,671,Employed,no
139,46,no,159,Employed,no
51,49,no,23917,Employed,no
601,60,no,2190,Employed,no
152,60,no,-240,Unemployed,no
699,33,no,0,Employed,yes
255,32,yes,344,Employed,no
591,35,no,416,Employed,no
225,59,no,754,Employed,no
65,30,no,1045,Employed,no
53,47,no,4040,Employed,no
102,53,no,1869,Employed,no
389,41,yes,3465,Employed,no
176,45,no,751,Employed,no
917,35,no,43,Employed,yes
104,32,no,1364,Unemployed,no
36,34,no,1666,Employed,no
247,60,no,172,Unemployed,no
104,48,no,113,Employed,no
55,41,yes,4495,Employed,no
272,30,yes,3096,Employed,no
1099,40,no,116,Employed,no
331,37,no,801,Employed,no
79,33,no,540,Employed,no
108,45,no,548,Employed,no
111,56,no,1780,Employed,no
83,46,no,379,Employed,no
79,46,no,8,Employed,no
177,51,no,0,Employed,no
146,36,no,4123,Employed,no
104,33,yes,752,Employed,no
165,49,no,917,Employed,no
103,34,no,223,Employed,no
145,33,yes,370,Employed,no
194,57,no,856,Employed,no
68,34,no,0,Employed,no
189,55,no,578,Employed,no
744,39,yes,11835,Employed,yes
185,59,no,1980,Unemployed,no
163,32,no,300,Employed,no
608,53,no,0,Employed,yes
214,36,no,741,Employed,no
33,31,no,416,Employed,no
105,46,no,256,Employed,no
121,58,no,889,Employed,no
80,50,no,1,Employed,no
211,46,no,2703,Employed,no
566,58,no,0,Unemployed,no
182,31,no,498,Employed,no
317,49,no,653,Employed,no
370,30,no,2960,Employed,no
232,37,yes,24,Employed,no
120,59,no,108,Employed,no
134,43,yes,3723,Employed,no
63,38,no,410,Employed,no
103,55,yes,149,Employed,no
69,30,no,725,Employed,no
1141,39,no,215,Employed,yes
