ID,duration,poutcome,month,pdays,age,previous,contact,housing,job,campaign,balance,education,loan,marital,y
25877,69,unknown,nov,never,51,never,cellular,yes,Employed,2,veryhigh,secondary,no,single,no
25878,276,unknown,nov,never,51,never,cellular,no,Employed,2,high,tertiary,no,married,no
25879,277,unknown,nov,never,36,never,cellular,yes,Employed,1,high,primary,no,married,no
25880,194,failure,nov,1monthto6month,59,low,cellular,no,Unemployed,2,high,primary,no,married,no
25881,175,unknown,nov,never,58,never,cellular,no,Employed,1,high,unknown,no,divorced,no
25882,117,unknown,nov,never,30,never,cellular,yes,Employed,1,veryhigh,tertiary,no,married,no
25883,1502,unknown,nov,never,32,never,cellular,yes,Employed,1,high,secondary,yes,married,yes
25884,134,unknown,nov,never,48,never,cellular,no,Employed,1,high,secondary,no,divorced,no
25885,117,unknown,nov,never,34,never,cellular,yes,Employed,2,high,secondary,yes,single,no
25886,161,unknown,nov,never,57,never,cellular,no,Employed,2,veryhigh,secondary,no,married,no
25887,195,unknown,nov,never,55,never,cellular,no,Employed,2,veryhigh,tertiary,no,married,no
25888,353,unknown,nov,never,47,never,cellular,no,Employed,2,high,secondary,no,married,no
25889,25,unknown,nov,never,43,never,cellular,yes,Employed,1,veryhigh,primary,no,married,no
25890,175,failure,nov,6monthsto1year,34,low,cellular,yes,Employed,1,high,tertiary,no,married,no
25891,55,unknown,nov,never,39,never,cellular,yes,Employed,1,veryhigh,tertiary,no,married,no
25892,77,unknown,nov,never,53,never,cellular,yes,Employed,1,veryhigh,primary,no,married,no
25893,98,unknown,nov,never,30,never,cellular,no,Employed,1,high,secondary,no,married,no
25894,208,unknown,nov,never,50,never,cellular,no,Employed,1,high,secondary,no,divorced,no
25895,131,unknown,nov,never,44,never,cellular,yes,Employed,1,high,primary,yes,married,no
25896,47,unknown,nov,never,30,never,telephone,no,Employed,1,high,secondary,yes,married,no
25897,286,unknown,nov,never,53,never,cellular,yes,Employed,1,high,secondary,no,married,no
25898,690,unknown,nov,never,50,never,cellular,no,Employed,3,high,tertiary,no,married,no
25899,93,failure,nov,6monthsto1year,46,low,cellular,yes,Employed,1,high,tertiary,no,single,no
25900,570,unknown,nov,never,33,never,cellular,no,Employed,1,avergae,tertiary,no,single,no
25901,456,unknown,nov,never,59,never,cellular,no,Employed,2,avergae,tertiary,no,married,no
25902,472,unknown,nov,never,32,never,cellular,yes,Employed,1,high,tertiary,no,single,yes
25903,385,unknown,nov,never,32,never,telephone,no,Employed,1,veryhigh,tertiary,no,married,no
25904,250,unknown,nov,never,44,never,cellular,yes,Employed,1,veryhigh,primary,no,married,no
25905,164,unknown,nov,never,57,never,cellular,no,Employed,3,high,tertiary,no,married,no
25906,234,failure,nov,1monthto6month,36,low,cellular,yes,Employed,1,veryhigh,tertiary,no,married,no
25907,177,unknown,nov,never,31,never,cellular,no,Employed,1,high,secondary,yes,single,no
25908,50,unknown,nov,never,47,never,cellular,yes,Employed,1,high,secondary,no,married,no
25909,457,unknown,nov,never,33,never,cellular,yes,Employed,2,high,primary,no,married,no
25910,623,other,nov,1monthto6month,38,low,telephone,yes,Employed,1,high,primary,no,married,yes
25911,20,unknown,nov,never,48,never,cellular,no,Employed,4,low,secondary,no,married,no
25912,1206,unknown,nov,never,30,never,cellular,yes,Employed,2,low,unknown,no,single,no
25913,559,failure,nov,1monthto6month,52,low,cellular,yes,Employed,1,high,secondary,no,divorced,no
25914,21,unknown,nov,never,41,never,cellular,yes,Employed,10,low,tertiary,no,divorced,no
25915,12,unknown,nov,never,41,never,cellular,yes,Employed,6,low,tertiary,no,married,no
25916,94,unknown,nov,never,34,never,cellular,no,Employed,1,high,secondary,no,married,no
25917,1065,other,nov,6monthsto1year,30,low,cellular,yes,Employed,1,high,secondary,no,married,no
25918,401,unknown,nov,never,29,never,telephone,no,Employed,1,high,secondary,no,married,no
25919,50,unknown,nov,never,47,never,cellular,yes,Employed,2,low,tertiary,no,single,no
25920,90,failure,nov,6monthsto1year,57,low,cellular,yes,Employed,2,veryhigh,secondary,yes,married,no
25921,286,unknown,nov,never,33,never,cellular,yes,Unemployed,3,low,secondary,yes,married,no
25922,342,unknown,nov,never,37,never,cellular,yes,Employed,2,high,secondary,no,married,no
25923,394,unknown,nov,never,54,never,cellular,no,Unemployed,2,high,tertiary,no,married,no
25924,63,unknown,nov,never,41,never,cellular,yes,Employed,1,high,secondary,no,married,no
25925,73,unknown,nov,never,34,never,cellular,yes,Employed,1,veryhigh,secondary,no,single,no
25926,337,unknown,nov,never,32,never,cellular,no,Employed,1,high,tertiary,no,single,yes
25927,171,failure,nov,6monthsto1year,35,low,cellular,yes,Employed,2,high,secondary,no,married,no
25928,418,unknown,nov,never,32,never,cellular,no,Employed,1,low,primary,yes,single,no
25929,434,unknown,nov,never,43,never,cellular,yes,Employed,1,high,primary,no,married,no
25930,54,unknown,nov,never,46,never,cellular,no,Employed,1,low,secondary,no,married,no
25931,37,unknown,nov,never,37,never,cellular,no,Employed,1,high,tertiary,no,single,no
25932,104,failure,nov,1monthto6month,59,low,cellular,yes,Employed,1,high,primary,no,married,no
25933,1265,unknown,nov,never,52,never,cellular,no,Employed,3,high,tertiary,no,married,yes
25934,251,failure,nov,6monthsto1year,33,low,cellular,yes,Employed,1,high,primary,no,married,no
25935,485,unknown,nov,never,33,never,cellular,no,Employed,1,high,unknown,no,married,yes
25936,328,unknown,nov,never,41,never,cellular,no,Employed,1,high,tertiary,no,married,no
25937,108,unknown,nov,never,49,never,cellular,no,Employed,1,veryhigh,primary,no,married,no
25938,88,failure,nov,1monthto6month,56,low,cellular,yes,Employed,1,high,primary,no,married,no
25939,118,unknown,nov,never,51,never,cellular,no,Unemployed,1,high,secondary,no,married,no
25940,520,unknown,nov,never,36,never,cellular,no,Unemployed,1,high,tertiary,no,single,no
25941,501,unknown,nov,never,42,never,cellular,yes,Employed,2,high,tertiary,no,single,no
25942,408,failure,nov,6monthsto1year,38,low,cellular,yes,Employed,1,veryhigh,tertiary,yes,married,no
25943,77,unknown,nov,never,52,never,cellular,no,Employed,1,high,secondary,no,divorced,no
25944,122,unknown,nov,never,56,never,cellular,no,Employed,1,low,tertiary,no,married,no
25945,62,unknown,nov,never,48,never,cellular,yes,Employed,1,high,secondary,yes,married,no
25946,359,failure,nov,1monthto6month,40,low,cellular,no,Employed,2,high,secondary,yes,married,no
25947,178,failure,nov,1monthto6month,37,low,cellular,yes,Employed,1,high,primary,no,married,no
25948,640,failure,nov,1monthto6month,36,low,cellular,no,Employed,1,high,tertiary,no,single,no
25949,589,unknown,nov,never,30,never,cellular,no,Employed,2,veryhigh,secondary,yes,married,yes
25950,433,failure,nov,1monthto6month,50,low,telephone,no,Employed,1,high,secondary,no,married,no
25951,551,failure,nov,6monthsto1year,38,low,cellular,yes,Employed,1,high,primary,no,married,no
25952,662,unknown,nov,never,47,never,cellular,yes,Employed,2,high,primary,no,divorced,no
25953,122,unknown,nov,never,32,never,cellular,no,Employed,2,low,tertiary,no,single,no
25954,254,unknown,nov,never,41,never,cellular,yes,Employed,1,high,secondary,no,single,no
25955,236,unknown,nov,never,32,never,cellular,yes,Employed,1,high,secondary,no,married,no
25956,70,other,nov,1monthto6month,55,low,cellular,yes,Unemployed,1,high,secondary,no,married,no
25957,216,unknown,nov,never,52,never,cellular,no,Employed,2,high,primary,yes,married,no
25958,541,unknown,nov,never,31,never,cellular,yes,Employed,1,veryhigh,secondary,no,married,no
25959,191,failure,nov,1monthto6month,37,low,cellular,yes,Employed,1,veryhigh,secondary,no,married,no
25960,300,unknown,nov,never,31,never,cellular,yes,Employed,1,low,tertiary,no,divorced,no
25961,138,unknown,nov,never,53,never,cellular,yes,Employed,5,high,tertiary,no,married,no
25962,362,unknown,nov,never,57,never,cellular,no,Employed,3,high,primary,yes,single,no
25963,377,success,nov,1months,34,low,telephone,yes,Employed,3,high,tertiary,no,married,no
25964,54,unknown,nov,never,44,never,cellular,yes,Employed,1,high,tertiary,no,single,no
25965,47,failure,nov,1monthto6month,50,low,cellular,no,Employed,1,high,secondary,yes,married,no
25966,644,unknown,nov,never,35,never,cellular,yes,Employed,4,low,secondary,no,married,yes
25967,88,failure,nov,6monthsto1year,54,low,telephone,yes,Unknown,1,high,tertiary,no,divorced,no
25968,625,unknown,nov,never,50,never,cellular,no,Employed,1,veryhigh,tertiary,no,married,no
25969,120,failure,nov,1monthto6month,56,low,cellular,no,Employed,2,low,secondary,yes,divorced,no
25970,154,unknown,nov,never,56,never,telephone,yes,Employed,2,low,secondary,no,married,no
25971,156,unknown,nov,never,31,never,cellular,yes,Employed,2,veryhigh,tertiary,yes,married,no
25972,87,unknown,nov,never,40,never,cellular,yes,Employed,2,avergae,tertiary,no,married,no
25973,616,unknown,nov,never,48,never,cellular,yes,Employed,2,high,secondary,yes,married,no
25974,202,failure,nov,6monthsto1year,43,low,telephone,yes,Employed,2,veryhigh,primary,no,married,no
25975,273,unknown,nov,never,52,never,cellular,no,Employed,2,veryhigh,secondary,no,married,no
25976,223,unknown,nov,never,41,never,cellular,yes,Employed,2,high,primary,no,married,no
25977,382,other,nov,1monthto6month,40,low,cellular,yes,Employed,2,avergae,secondary,no,married,no
25978,278,unknown,nov,never,32,never,cellular,yes,Employed,3,high,tertiary,no,married,no
25979,146,unknown,nov,never,33,never,cellular,yes,Employed,2,avergae,secondary,no,divorced,no
25980,1792,unknown,nov,never,36,never,cellular,yes,Employed,2,high,secondary,no,married,yes
25981,596,unknown,nov,never,59,never,cellular,no,Employed,3,veryhigh,tertiary,no,married,no
25982,294,unknown,nov,never,36,never,cellular,no,Employed,2,high,secondary,no,married,no
25983,457,unknown,nov,never,31,never,cellular,no,Employed,2,high,tertiary,no,single,no
25984,1662,unknown,nov,never,42,never,cellular,no,Employed,3,high,tertiary,no,single,no
25985,783,other,nov,6monthsto1year,34,low,cellular,yes,Employed,3,high,tertiary,no,married,yes
25986,115,unknown,nov,never,56,never,cellular,yes,Employed,2,veryhigh,primary,no,divorced,no
25987,101,failure,nov,1monthto6month,37,low,cellular,yes,Employed,2,veryhigh,tertiary,no,single,no
25988,223,unknown,nov,never,32,never,cellular,no,Employed,2,high,tertiary,yes,single,no
25989,100,unknown,nov,never,40,never,cellular,no,Employed,3,veryhigh,tertiary,no,married,no
25990,73,failure,nov,1monthto6month,53,low,cellular,yes,Employed,2,high,secondary,yes,single,no
25991,163,unknown,nov,never,33,never,cellular,yes,Employed,2,low,secondary,yes,married,no
25992,107,unknown,nov,never,40,never,cellular,no,Employed,3,low,secondary,no,married,no
25993,70,unknown,nov,never,37,never,cellular,yes,Employed,3,low,primary,yes,married,no
25994,258,unknown,nov,never,30,never,cellular,no,Employed,2,veryhigh,tertiary,no,single,no
25995,136,unknown,nov,never,48,never,cellular,no,Employed,3,high,tertiary,no,married,no
25996,498,unknown,nov,never,47,never,telephone,yes,Employed,4,veryhigh,tertiary,no,divorced,no
25997,162,unknown,nov,never,56,never,cellular,yes,Employed,4,high,tertiary,no,married,no
25998,282,unknown,nov,never,31,never,cellular,yes,Unemployed,2,high,unknown,no,single,no
25999,544,unknown,nov,never,51,never,cellular,yes,Unemployed,3,low,secondary,no,divorced,no
26000,184,unknown,nov,never,49,never,cellular,yes,Unemployed,2,high,primary,no,married,no
26001,223,unknown,nov,never,35,never,cellular,no,Employed,4,high,tertiary,no,married,no
26002,523,unknown,nov,never,34,never,cellular,yes,Employed,2,veryhigh,secondary,no,married,no
26003,104,unknown,nov,never,42,never,cellular,yes,Employed,3,high,secondary,no,divorced,no
26004,178,other,nov,6monthsto1year,46,low,cellular,yes,Employed,3,high,secondary,no,divorced,no
26005,433,unknown,nov,never,30,never,cellular,yes,Employed,2,high,secondary,yes,married,no
26006,174,unknown,nov,never,30,never,cellular,yes,Employed,2,high,secondary,no,married,no
26007,188,success,nov,1monthto6month,40,low,cellular,no,Employed,2,high,secondary,no,single,no
26008,354,unknown,nov,never,44,never,cellular,yes,Employed,2,veryhigh,secondary,no,married,no
26009,231,unknown,nov,never,32,never,cellular,yes,Employed,4,low,tertiary,no,married,no
26010,130,other,nov,6monthsto1year,53,low,cellular,yes,Employed,3,veryhigh,unknown,no,married,no
26011,111,unknown,nov,never,43,never,cellular,yes,Employed,2,high,secondary,no,married,no
26012,130,failure,nov,1monthto6month,50,low,cellular,yes,Employed,2,low,tertiary,no,married,no
26013,374,unknown,nov,never,50,never,cellular,no,Employed,2,avergae,tertiary,no,married,no
26014,95,unknown,nov,never,57,never,telephone,no,Employed,3,veryhigh,tertiary,no,married,no
26015,191,failure,nov,1monthto6month,30,low,cellular,yes,Employed,2,high,tertiary,no,married,no
26016,680,failure,nov,1monthto6month,58,low,cellular,yes,Unemployed,2,high,primary,no,divorced,yes
26017,193,unknown,nov,never,33,never,cellular,yes,Employed,2,high,secondary,no,married,no
26018,363,unknown,nov,never,44,never,cellular,no,Unemployed,2,avergae,secondary,no,married,no
26019,1468,unknown,nov,never,43,never,cellular,no,Employed,3,high,secondary,no,divorced,yes
26020,371,unknown,nov,never,32,never,cellular,no,Employed,2,high,secondary,no,married,no
26021,221,failure,nov,6monthsto1year,54,low,cellular,no,Unemployed,2,high,secondary,no,married,no
26022,188,unknown,nov,never,35,never,cellular,no,Employed,5,avergae,tertiary,no,single,no
26023,59,unknown,nov,never,53,never,cellular,no,Employed,2,high,tertiary,yes,married,no
26024,314,unknown,nov,never,46,never,cellular,no,Employed,3,high,secondary,no,divorced,no
26025,85,unknown,nov,never,56,never,cellular,yes,Employed,5,high,secondary,no,single,no
26026,584,unknown,nov,never,31,never,cellular,no,Unemployed,2,high,secondary,no,single,no
26027,140,unknown,nov,never,42,never,cellular,no,Employed,3,high,tertiary,no,divorced,no
26028,635,failure,nov,1monthto6month,47,low,cellular,yes,Employed,3,high,secondary,no,married,no
26029,709,unknown,nov,never,42,never,cellular,no,Employed,2,high,tertiary,no,married,yes
26030,223,unknown,nov,never,37,never,cellular,no,Employed,3,veryhigh,tertiary,no,single,no
26031,108,failure,nov,1monthto6month,39,low,cellular,yes,Employed,4,veryhigh,tertiary,no,married,no
26032,449,unknown,nov,never,39,never,cellular,no,Employed,2,high,tertiary,no,divorced,no
26033,53,unknown,nov,never,40,never,cellular,yes,Employed,2,low,secondary,yes,married,no
26034,151,unknown,nov,never,54,never,cellular,no,Employed,2,veryhigh,tertiary,no,married,no
26035,287,other,nov,1monthto6month,39,low,cellular,yes,Employed,3,low,secondary,yes,married,no
26036,105,failure,nov,1monthto6month,39,low,cellular,no,Employed,2,high,tertiary,no,single,no
26037,266,unknown,nov,never,42,never,cellular,yes,Employed,2,high,secondary,no,single,no
26038,154,unknown,nov,never,39,never,cellular,yes,Employed,2,high,unknown,no,married,no
26039,209,other,nov,1monthto6month,39,low,cellular,yes,Employed,2,high,secondary,yes,married,no
26040,221,unknown,nov,never,54,never,cellular,no,Employed,5,avergae,unknown,no,married,no
26041,172,unknown,nov,never,52,never,cellular,yes,Employed,3,avergae,secondary,no,married,no
26042,356,unknown,nov,never,34,never,cellular,no,Unemployed,2,veryhigh,secondary,no,single,no
26043,259,unknown,nov,never,42,never,cellular,yes,Employed,2,high,secondary,no,single,no
26044,1184,failure,nov,1monthto6month,50,low,cellular,no,Employed,3,avergae,tertiary,no,married,no
26045,1102,unknown,nov,never,43,never,cellular,yes,Employed,3,high,secondary,no,single,yes
26046,121,unknown,nov,never,59,never,telephone,yes,Unemployed,2,high,secondary,no,divorced,no
26047,222,failure,nov,1monthto6month,52,low,cellular,yes,Employed,3,veryhigh,unknown,no,married,no
26048,1337,failure,nov,1monthto6month,39,low,cellular,yes,Employed,4,high,tertiary,no,divorced,no
26049,307,unknown,nov,never,54,never,cellular,no,Employed,3,low,tertiary,yes,married,no
26050,178,unknown,nov,never,37,never,telephone,yes,Employed,2,high,unknown,no,married,no
26051,1307,failure,nov,1monthto6month,33,low,cellular,yes,Employed,3,high,tertiary,no,single,no
26052,93,failure,nov,1monthto6month,45,low,cellular,yes,Employed,3,veryhigh,tertiary,no,married,no
26053,225,unknown,nov,never,55,never,cellular,yes,Employed,5,high,tertiary,no,divorced,no
26054,515,unknown,nov,never,46,never,cellular,no,Employed,5,high,tertiary,no,married,no
26055,312,unknown,nov,never,56,never,cellular,no,Employed,3,high,secondary,no,married,no
26056,207,failure,nov,1monthto6month,59,low,telephone,no,Employed,2,low,primary,no,married,no
26057,117,unknown,nov,never,56,never,cellular,no,Employed,2,high,tertiary,no,divorced,no
26058,299,failure,nov,1monthto6month,53,low,cellular,no,Employed,4,high,tertiary,no,married,no
26059,67,failure,nov,1monthto6month,37,low,cellular,yes,Employed,2,high,secondary,no,married,no
26060,676,unknown,nov,never,33,never,cellular,yes,Employed,2,high,secondary,no,single,no
