age,duration,month,pdays,poutcome,previous,y
47,170,nov,never,unknown,never,no
58,56,nov,never,unknown,never,no
50,281,nov,6monthsto1year,failure,low,no
34,328,nov,1monthto6month,failure,med,no
47,125,nov,never,unknown,never,no
43,48,nov,never,unknown,never,no
36,6,nov,never,unknown,never,no
35,1441,nov,never,unknown,never,no
48,77,nov,never,unknown,never,no
37,1555,nov,never,unknown,never,yes
57,18,nov,never,unknown,never,no
38,8,nov,never,unknown,never,no
45,182,nov,never,unknown,never,no
41,12,nov,6monthsto1year,failure,low,no
47,8,nov,1monthto6month,failure,low,no
37,158,nov,1monthto6month,failure,low,no
51,8,nov,never,unknown,never,no
43,9,nov,never,unknown,never,no
59,9,nov,never,unknown,never,no
32,22,nov,never,unknown,never,no
50,24,nov,never,unknown,never,no
46,192,nov,never,unknown,never,no
42,925,nov,never,unknown,never,yes
44,175,nov,never,unknown,never,no
37,9,nov,6monthsto1year,failure,low,no
32,69,nov,never,unknown,never,no
32,37,nov,never,unknown,never,no
54,240,nov,never,unknown,never,no
35,23,nov,1monthto6month,other,low,no
33,11,nov,never,unknown,never,no
35,11,nov,never,unknown,never,no
49,13,nov,6monthsto1year,other,low,no
53,412,nov,1monthto6month,failure,low,no
31,104,nov,never,unknown,never,no
57,22,nov,1monthto6month,failure,low,no
46,234,nov,1monthto6month,failure,low,no
46,31,nov,never,unknown,never,no
51,30,nov,never,unknown,never,no
34,8,nov,never,unknown,never,no
30,105,nov,never,unknown,never,no
45,85,nov,never,unknown,never,no
36,36,nov,never,unknown,never,no
37,11,nov,1monthto6month,failure,low,no
36,14,nov,never,unknown,never,no
56,19,nov,1monthto6month,other,low,no
31,521,nov,never,unknown,never,no
40,48,nov,never,unknown,never,no
50,37,nov,never,unknown,never,no
38,29,nov,1monthto6month,other,low,no
36,5,nov,never,unknown,never,no
32,9,nov,never,unknown,never,no
35,227,nov,never,unknown,never,no
38,51,nov,1monthto6month,failure,low,no
51,168,nov,never,unknown,never,no
32,1015,nov,never,unknown,never,no
46,183,nov,never,unknown,never,no
45,326,nov,never,unknown,never,no
34,147,nov,1monthto6month,failure,low,no
35,33,nov,never,unknown,never,no
36,72,nov,1months,success,low,no
32,53,nov,never,unknown,never,no
49,79,nov,never,unknown,never,no
42,1067,nov,never,unknown,never,no
39,10,nov,never,unknown,never,no
44,71,nov,never,unknown,never,no
36,273,nov,never,unknown,never,no
38,11,nov,never,unknown,never,no
32,274,nov,never,unknown,never,no
50,61,nov,1monthto6month,failure,low,no
49,10,nov,never,unknown,never,no
30,47,nov,never,unknown,never,no
40,280,nov,never,unknown,never,no
42,34,nov,never,unknown,never,no
40,333,nov,never,unknown,never,no
36,219,nov,never,unknown,never,no
50,205,nov,1monthto6month,failure,low,no
54,643,nov,never,unknown,never,no
31,1914,nov,never,unknown,never,no
28,24,nov,never,unknown,never,no
23,8,nov,never,unknown,never,yes
41,43,dec,never,unknown,never,no
38,18,dec,never,unknown,never,no
50,12,dec,never,unknown,never,no
30,291,dec,never,unknown,never,no
22,6,dec,never,unknown,never,no
39,170,dec,never,unknown,never,no
32,10,dec,never,unknown,never,no
34,234,dec,never,unknown,never,no
55,173,dec,never,unknown,never,no
38,136,dec,never,unknown,never,no
32,232,dec,never,unknown,never,no
53,119,dec,never,unknown,never,yes
28,333,dec,never,unknown,never,no
59,59,jan,6monthsto1year,failure,low,no
40,260,jan,6monthsto1year,failure,low,no
28,198,jan,never,unknown,never,no
46,58,jan,never,unknown,never,no
54,338,jan,never,unknown,never,no
53,69,jan,never,unknown,never,no
29,70,jan,never,unknown,never,no
26,112,jan,never,unknown,never,no
48,113,jan,never,unknown,never,no
38,62,jan,never,unknown,never,no
42,97,jan,1monthto6month,failure,low,no
43,130,jan,6monthsto1year,failure,low,no
42,228,jan,never,unknown,never,no
59,602,jan,6monthsto1year,other,low,yes
27,285,jan,never,unknown,never,no
37,119,jan,never,unknown,never,no
36,57,jan,never,unknown,never,no
58,145,jan,never,unknown,never,no
28,30,jan,never,unknown,never,no
42,69,jan,never,unknown,never,no
26,267,jan,never,unknown,never,no
36,164,jan,never,unknown,never,no
42,997,jan,never,unknown,never,yes
38,223,jan,6monthsto1year,success,low,no
43,159,jan,6monthsto1year,success,low,no
55,107,jan,never,unknown,never,no
43,72,jan,1monthto6month,failure,low,no
30,204,jan,never,unknown,never,no
40,105,jan,6monthsto1year,other,low,no
38,74,jan,6monthsto1year,failure,low,no
57,198,jan,6monthsto1year,other,low,no
60,194,jan,never,unknown,never,no
32,558,jan,never,unknown,never,no
47,226,jan,never,unknown,never,no
55,1048,jan,never,unknown,never,yes
27,389,jan,never,unknown,never,no
26,1387,jan,never,unknown,never,yes
30,66,jan,never,unknown,never,no
34,50,jan,never,unknown,never,no
30,396,jan,never,unknown,never,no
59,56,jan,never,unknown,never,no
38,70,jan,never,unknown,never,no
28,485,jan,never,unknown,never,no
51,67,jan,never,unknown,never,no
48,228,jan,6monthsto1year,failure,low,no
30,80,jan,never,unknown,never,no
29,451,jan,never,unknown,never,no
53,885,jan,never,unknown,never,no
49,1232,jan,never,unknown,never,yes
53,70,jan,6monthsto1year,failure,low,no
53,200,jan,never,unknown,never,no
33,104,jan,6monthsto1year,failure,low,no
29,468,jan,never,unknown,never,no
37,99,jan,never,unknown,never,no
26,100,jan,never,unknown,never,no
49,280,jan,never,unknown,never,no
28,296,jan,never,unknown,never,no
37,230,jan,6monthsto1year,other,low,no
48,263,jan,never,unknown,never,no
26,158,jan,never,unknown,never,no
46,148,jan,6monthsto1year,failure,low,no
32,309,jan,never,unknown,never,no
57,91,jan,6monthsto1year,failure,low,no
52,446,jan,6monthsto1year,failure,low,no
30,200,jan,never,unknown,never,no
43,282,jan,6monthsto1year,failure,low,no
43,383,jan,never,unknown,never,no
46,83,jan,6monthsto1year,other,low,no
41,227,jan,never,unknown,never,no
28,81,jan,never,unknown,never,no
27,24,jan,never,unknown,never,no
32,319,jan,never,unknown,never,no
48,123,jan,6monthsto1year,failure,low,no
46,56,jan,never,unknown,never,no
30,622,jan,never,unknown,never,yes
42,137,jan,never,unknown,never,no
27,174,jan,never,unknown,never,no
43,41,jan,never,unknown,never,no
29,299,jan,never,unknown,never,no
28,90,jan,never,unknown,never,no
26,214,jan,never,unknown,never,no
29,161,jan,never,unknown,never,no
44,123,jan,never,unknown,never,no
28,154,jan,never,unknown,never,no
43,347,jan,6monthsto1year,failure,low,no
52,219,jan,6monthsto1year,failure,low,no
58,339,jan,never,unknown,never,no
52,165,jan,never,unknown,never,no
33,384,jan,never,unknown,never,no
33,90,jan,6monthsto1year,failure,low,no
32,233,jan,never,unknown,never,no
33,706,jan,never,unknown,never,no
31,572,jan,never,unknown,never,no
58,109,jan,never,unknown,never,no
34,829,jan,never,unknown,never,yes
47,181,jan,1monthto6month,failure,low,no
36,76,jan,never,unknown,never,no
26,43,jan,never,unknown,never,no
50,155,jan,never,unknown,never,no
55,342,jan,never,unknown,never,no
30,430,jan,never,unknown,never,no
53,176,jan,6monthsto1year,failure,low,no
52,172,jan,never,unknown,never,no
41,244,jan,never,unknown,never,no
58,402,jan,never,unknown,never,no
49,301,jan,never,unknown,never,no
58,56,jan,never,unknown,never,no
31,146,jan,never,unknown,never,no
52,103,jan,6monthsto1year,failure,low,no
45,355,jan,never,unknown,never,no
58,223,jan,6monthsto1year,failure,low,no
51,203,jan,never,unknown,never,no
45,574,jan,never,unknown,never,no
55,111,jan,never,unknown,never,no
57,139,jan,never,unknown,never,no
39,28,jan,never,unknown,never,no
41,138,jan,never,unknown,never,no
37,561,jan,never,unknown,never,no
46,68,jan,never,unknown,never,no
54,131,jan,never,unknown,never,no
26,390,jan,never,unknown,never,no
31,97,jan,never,unknown,never,no
59,300,jan,never,unknown,never,no
48,142,jan,never,unknown,never,no
44,531,jan,never,unknown,never,no
53,558,jan,never,unknown,never,no
54,242,jan,6monthsto1year,failure,low,no
57,132,jan,never,unknown,never,no
44,255,jan,never,unknown,never,no
60,156,jan,never,unknown,never,no
45,109,jan,never,unknown,never,no
41,314,jan,never,unknown,never,no
41,191,jan,never,unknown,never,no
29,80,jan,never,unknown,never,no
54,246,jan,never,unknown,never,no
56,461,jan,6monthsto1year,failure,low,no
31,304,jan,1monthto6month,failure,low,no
43,256,jan,never,unknown,never,no
32,77,jan,never,unknown,never,no
35,100,jan,never,unknown,never,no
44,374,jan,never,unknown,never,no
31,71,jan,6monthsto1year,other,low,no
38,52,jan,never,unknown,never,no
31,30,jan,never,unknown,never,no
43,412,jan,never,unknown,never,no
38,158,jan,6monthsto1year,failure,low,no
46,97,jan,never,unknown,never,no
50,268,jan,never,unknown,never,no
45,625,jan,never,unknown,never,no
35,121,jan,never,unknown,never,no
44,273,jan,never,unknown,never,no
55,70,jan,never,unknown,never,no
36,333,jan,never,unknown,never,no
37,39,jan,never,unknown,never,no
26,287,jan,never,unknown,never,no
49,60,jan,never,unknown,never,no
31,872,jan,never,unknown,never,yes
38,86,jan,6monthsto1year,failure,low,no
51,214,jan,6monthsto1year,failure,low,no
44,99,jan,6monthsto1year,failure,low,no
42,44,jan,never,unknown,never,no
58,289,jan,never,unknown,never,no
53,48,jan,6monthsto1year,failure,low,no
48,58,jan,never,unknown,never,no
45,53,jan,never,unknown,never,no
60,326,jan,6monthsto1year,success,low,no
60,449,jan,never,unknown,never,no
48,255,jan,never,unknown,never,no
35,507,jan,6monthsto1year,failure,low,no
41,51,jan,never,unknown,never,no
56,79,jan,never,unknown,never,no
59,192,jan,never,unknown,never,no
50,93,jan,never,unknown,never,no
52,144,jan,6monthsto1year,failure,low,no
48,121,jan,6monthsto1year,failure,low,no
57,221,jan,6monthsto1year,failure,low,no
36,126,jan,never,unknown,never,no
52,130,jan,never,unknown,never,no
59,384,jan,never,unknown,never,no
57,120,jan,1monthto6month,failure,med,no
37,252,jan,6monthsto1year,failure,low,no
50,63,jan,never,unknown,never,no
48,73,jan,never,unknown,never,no
58,250,jan,never,unknown,never,no
45,368,jan,never,unknown,never,no
59,273,jan,never,unknown,never,no
54,66,jan,6monthsto1year,failure,low,no
47,852,jan,never,unknown,never,no
28,183,jan,never,unknown,never,no
55,214,jan,never,unknown,never,no
59,166,jan,never,unknown,never,no
45,207,jan,never,unknown,never,no
39,29,jan,never,unknown,never,no
45,280,jan,never,unknown,never,no
58,146,jan,never,unknown,never,no
27,131,jan,never,unknown,never,no
29,103,jan,never,unknown,never,no
50,326,jan,never,unknown,never,no
43,41,jan,never,unknown,never,no
46,107,jan,1monthto6month,other,low,no
50,37,jan,never,unknown,never,no
26,128,jan,never,unknown,never,no
40,596,jan,never,unknown,never,no
45,56,jan,never,unknown,never,no
29,59,jan,never,unknown,never,no
37,399,jan,never,unknown,never,no
59,222,jan,6monthsto1year,failure,low,no
33,144,jan,never,unknown,never,no
41,114,jan,never,unknown,never,no
54,105,jan,never,unknown,never,no
27,120,jan,never,unknown,never,no
36,90,jan,never,unknown,never,no
37,132,jan,never,unknown,never,no
52,978,jan,6monthsto1year,other,low,no
53,160,jan,never,unknown,never,no
57,935,jan,never,unknown,never,no
48,188,jan,never,unknown,never,no
35,203,jan,never,unknown,never,no
32,432,jan,never,unknown,never,no
34,52,jan,never,unknown,never,no
28,769,jan,never,unknown,never,yes
28,196,jan,never,unknown,never,no
34,55,jan,never,unknown,never,no
36,142,jan,never,unknown,never,no
28,455,jan,never,unknown,never,no
34,211,jan,never,unknown,never,no
54,102,jan,never,unknown,never,no
31,155,jan,never,unknown,never,no
38,63,jan,never,unknown,never,no
44,290,jan,1monthto6month,failure,low,no
27,251,jan,never,unknown,never,no
30,445,jan,6monthsto1year,failure,low,no
39,32,jan,never,unknown,never,no
47,216,jan,never,unknown,never,no
32,435,jan,never,unknown,never,no
31,364,jan,never,unknown,never,no
58,38,jan,never,unknown,never,no
60,100,jan,never,unknown,never,no
37,389,jan,6monthsto1year,failure,low,no
32,929,jan,never,unknown,never,no
43,74,jan,never,unknown,never,no
48,74,jan,1monthto6month,failure,low,no
33,219,jan,never,unknown,never,no
39,169,jan,never,unknown,never,no
54,87,jan,never,unknown,never,no
41,229,jan,6monthsto1year,success,low,no
45,1972,jan,never,unknown,never,no
36,60,jan,6monthsto1year,other,low,no
47,218,jan,1monthto6month,failure,low,no
29,296,jan,never,unknown,never,no
32,458,jan,never,unknown,never,no
28,452,jan,never,unknown,never,no
53,146,jan,never,unknown,never,no
59,98,jan,1monthto6month,failure,low,no
32,117,jan,never,unknown,never,no
33,176,jan,6monthsto1year,other,low,no
55,158,jan,1monthto6month,failure,low,no
32,741,jan,never,unknown,never,no
60,374,jan,never,unknown,never,no
32,92,jan,never,unknown,never,no
58,236,jan,never,unknown,never,no
33,191,jan,never,unknown,never,no
29,132,jan,never,unknown,never,no
41,301,jan,never,unknown,never,no
32,112,jan,never,unknown,never,no
31,175,jan,never,unknown,never,no
43,122,jan,never,unknown,never,no
58,536,jan,never,unknown,never,no
53,1745,jan,never,unknown,never,no
33,233,jan,never,unknown,never,no
32,38,jan,never,unknown,never,no
30,186,jan,never,unknown,never,no
46,1199,jan,never,unknown,never,yes
43,170,jan,6monthsto1year,other,low,no
42,230,jan,never,unknown,never,no
46,246,jan,never,unknown,never,no
52,198,jan,never,unknown,never,no
47,163,jan,never,unknown,never,no
49,90,jan,6monthsto1year,failure,low,no
48,196,jan,never,unknown,never,no
41,119,jan,6monthsto1year,other,low,no
42,136,jan,never,unknown,never,no
50,92,jan,never,unknown,never,no
53,287,jan,never,unknown,never,no
44,68,jan,never,unknown,never,no
57,208,jan,never,unknown,never,no
42,234,jan,6monthsto1year,failure,low,no
30,135,jan,never,unknown,never,no
42,48,jan,never,unknown,never,no
55,88,jan,never,unknown,never,no
26,410,jan,never,unknown,never,no
45,210,jan,never,unknown,never,no
52,207,jan,never,unknown,never,no
39,139,jan,never,unknown,never,no
44,212,jan,never,unknown,never,no
56,290,jan,6monthsto1year,failure,low,no
42,296,jan,never,unknown,never,no
26,148,jan,6monthsto1year,failure,low,no
28,321,jan,never,unknown,never,no
30,241,jan,never,unknown,never,no
48,58,jan,6monthsto1year,other,med,no
55,201,jan,never,unknown,never,no
41,411,jan,1monthto6month,other,low,no
55,271,jan,never,unknown,never,no
42,96,jan,never,unknown,never,no
52,1121,jan,6monthsto1year,failure,low,no
45,64,jan,never,unknown,never,no
42,119,jan,never,unknown,never,no
42,942,jan,never,unknown,never,no
29,873,jan,never,unknown,never,no
27,183,jan,never,unknown,never,no
43,352,jan,never,unknown,never,no
45,227,jan,6monthsto1year,other,low,no
27,965,jan,never,unknown,never,no
27,177,jan,never,unknown,never,no
44,692,jan,6monthsto1year,failure,low,no
32,128,jan,never,unknown,never,no
26,42,jan,never,unknown,never,no
49,148,jan,never,unknown,never,no
50,391,jan,6monthsto1year,failure,low,no
54,515,jan,never,unknown,never,no
45,198,jan,never,unknown,never,no
28,554,jan,never,unknown,never,no
46,157,jan,never,unknown,never,no
51,360,jan,never,unknown,never,no
59,503,jan,never,unknown,never,no
35,81,jan,never,unknown,never,no
33,294,jan,never,unknown,never,no
39,224,jan,never,unknown,never,no
30,156,jan,never,unknown,never,no
53,405,jan,never,unknown,never,no
34,699,jan,never,unknown,never,no
42,567,jan,never,unknown,never,no
40,168,jan,6monthsto1year,failure,low,no
47,54,jan,1monthto6month,failure,med,no
37,2150,jan,never,unknown,never,no
55,85,jan,never,unknown,never,no
26,1451,jan,never,unknown,never,yes
27,180,jan,never,unknown,never,no
54,123,jan,never,unknown,never,no
59,127,jan,never,unknown,never,no
37,253,jan,never,unknown,never,no
47,65,jan,never,unknown,never,no
31,262,jan,6monthsto1year,other,low,no
44,320,jan,never,unknown,never,no
32,70,jan,never,unknown,never,no
53,74,jan,never,unknown,never,no
39,79,jan,never,unknown,never,no
53,150,jan,never,unknown,never,no
39,114,jan,never,unknown,never,no
33,119,jan,never,unknown,never,no
49,91,jan,never,unknown,never,no
28,283,jan,never,unknown,never,no
53,82,jan,never,unknown,never,no
35,61,jan,never,unknown,never,no
30,119,jan,never,unknown,never,no
46,100,jan,never,unknown,never,no
54,98,jan,never,unknown,never,no
54,526,jan,6monthsto1year,other,low,no
29,229,jan,never,unknown,never,no
51,148,jan,never,unknown,never,no
28,144,jan,never,unknown,never,no
28,258,jan,never,unknown,never,no
48,290,jan,never,unknown,never,no
26,104,jan,never,unknown,never,no
35,653,jan,never,unknown,never,no
31,944,jan,never,unknown,never,yes
32,205,jan,never,unknown,never,no
31,134,jan,never,unknown,never,no
51,968,jan,never,unknown,never,yes
29,49,jan,6monthsto1year,failure,low,no
53,201,jan,never,unknown,never,no
35,117,jan,never,unknown,never,no
46,404,jan,never,unknown,never,no
30,60,jan,never,unknown,never,no
40,246,jan,never,unknown,never,no
45,517,jan,never,unknown,never,no
51,82,jan,6monthsto1year,failure,low,no
55,134,jan,never,unknown,never,no
33,757,jan,never,unknown,never,no
47,270,jan,never,unknown,never,no
29,330,jan,never,unknown,never,no
37,46,jan,never,unknown,never,no
48,221,jan,never,unknown,never,no
29,451,jan,never,unknown,never,no
42,258,jan,never,unknown,never,no
31,49,jan,never,unknown,never,no
37,233,jan,never,unknown,never,no
48,412,jan,never,unknown,never,no
35,122,jan,never,unknown,never,no
43,152,jan,never,unknown,never,no
30,335,jan,never,unknown,never,no
38,315,jan,never,unknown,never,no
43,518,jan,never,unknown,never,no
27,125,jan,never,unknown,never,no
49,145,jan,6monthsto1year,failure,low,no
31,100,jan,1monthto6month,failure,low,no
32,180,jan,never,unknown,never,no
30,250,jan,6monthsto1year,other,low,no
26,220,jan,never,unknown,never,no
26,297,jan,never,unknown,never,no
34,53,jan,6monthsto1year,failure,low,no
26,89,jan,never,unknown,never,no
57,52,jan,6monthsto1year,failure,low,no
40,366,jan,never,unknown,never,no
33,159,jan,never,unknown,never,no
30,89,jan,never,unknown,never,no
33,103,jan,6monthsto1year,other,med,no
33,241,jan,6monthsto1year,failure,low,no
34,407,jan,never,unknown,never,no
35,381,jan,6monthsto1year,failure,low,no
60,123,jan,6monthsto1year,failure,low,no
