age,balance,campaign,contact,day,default,duration,education,housing,job,loan,marital,month,pdays,poutcome,previous,y
39,1444,8,telephone,25,no,362,secondary,no,employed,no,married,jul,-1,unknown,0,yes
25,0,1,cellular,25,no,49,secondary,no,employed,yes,single,jul,-1,unknown,0,no
52,473,2,cellular,25,no,135,secondary,yes,employed,no,married,jul,-1,unknown,0,no
32,2,5,cellular,25,no,132,secondary,yes,employed,no,married,jul,-1,unknown,0,no
30,317,5,cellular,25,no,67,tertiary,yes,employed,no,divorced,jul,-1,unknown,0,no
57,4185,2,telephone,25,no,394,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
36,612,2,cellular,25,no,153,tertiary,no,employed,no,married,jul,-1,unknown,0,no
34,318,5,cellular,25,no,239,secondary,no,employed,yes,single,jul,-1,unknown,0,no
25,1036,2,cellular,25,no,337,secondary,yes,employed,no,single,jul,-1,unknown,0,no
56,871,1,telephone,25,no,149,primary,no,employed,no,married,jul,-1,unknown,0,no
54,209,1,cellular,25,no,97,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
59,5706,2,cellular,25,no,471,secondary,yes,unemployed,no,married,jul,-1,unknown,0,no
48,4006,4,cellular,25,no,51,tertiary,no,employed,no,married,jul,-1,unknown,0,no
39,1555,1,cellular,25,no,796,tertiary,yes,employed,no,divorced,jul,-1,unknown,0,no
55,2490,3,telephone,25,no,106,primary,no,employed,no,married,jul,-1,unknown,0,no
43,1343,2,cellular,25,no,211,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
39,-709,6,cellular,25,no,311,secondary,yes,employed,no,married,jul,-1,unknown,0,no
47,4397,1,cellular,25,no,110,secondary,yes,employed,no,married,jul,-1,unknown,0,no
57,262,1,cellular,25,no,276,secondary,no,employed,no,married,jul,-1,unknown,0,no
39,42,1,telephone,25,no,120,secondary,yes,employed,no,married,jul,-1,unknown,0,no
43,1424,3,cellular,25,no,39,secondary,yes,employed,no,married,jul,-1,unknown,0,no
46,860,1,cellular,25,no,80,primary,no,employed,no,married,jul,-1,unknown,0,no
44,483,1,telephone,25,no,87,secondary,yes,employed,no,married,jul,-1,unknown,0,no
32,1,2,cellular,25,no,449,tertiary,no,unemployed,no,married,jul,-1,unknown,0,no
30,191,2,cellular,25,no,66,secondary,no,employed,no,single,jul,-1,unknown,0,no
31,-535,1,cellular,25,yes,163,secondary,yes,employed,no,single,jul,-1,unknown,0,no
36,-194,2,cellular,25,no,83,secondary,no,employed,no,divorced,jul,-1,unknown,0,no
33,0,1,telephone,25,no,511,secondary,no,employed,no,single,jul,-1,unknown,0,no
33,-300,1,cellular,25,no,184,secondary,yes,employed,yes,single,jul,-1,unknown,0,no
47,7,5,cellular,25,no,102,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
28,231,2,cellular,25,no,568,tertiary,yes,employed,yes,single,jul,-1,unknown,0,no
34,1116,5,cellular,25,no,53,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
35,470,13,cellular,25,no,743,tertiary,yes,employed,no,single,jul,-1,unknown,0,yes
26,0,3,cellular,25,no,129,secondary,no,employed,no,single,jul,-1,unknown,0,no
49,183,2,cellular,25,no,206,secondary,no,employed,no,married,jul,-1,unknown,0,no
51,1162,1,cellular,25,no,2015,primary,yes,unemployed,no,married,jul,-1,unknown,0,yes
29,-251,1,cellular,25,no,98,secondary,no,employed,no,single,jul,-1,unknown,0,no
57,23,1,telephone,25,no,330,secondary,no,employed,yes,divorced,jul,-1,unknown,0,no
27,1359,1,telephone,25,no,199,secondary,no,employed,yes,single,jul,-1,unknown,0,no
54,1331,2,telephone,25,no,657,secondary,yes,employed,no,married,jul,-1,unknown,0,no
27,0,3,cellular,25,no,261,secondary,no,employed,yes,single,jul,-1,unknown,0,no
37,334,12,cellular,25,no,442,unknown,no,employed,yes,single,jul,-1,unknown,0,no
30,1625,3,cellular,25,no,90,secondary,yes,employed,no,single,jul,-1,unknown,0,no
29,158,2,cellular,25,no,241,secondary,yes,employed,no,single,jul,-1,unknown,0,no
34,654,1,cellular,25,no,152,primary,no,employed,no,married,jul,-1,unknown,0,no
26,144,1,cellular,25,yes,730,tertiary,no,employed,yes,married,jul,-1,unknown,0,no
40,60,1,cellular,25,no,36,secondary,no,employed,yes,married,jul,-1,unknown,0,no
54,3304,7,cellular,25,no,90,primary,no,employed,yes,married,jul,-1,unknown,0,no
28,633,1,cellular,25,no,95,secondary,no,employed,yes,married,jul,-1,unknown,0,no
40,-7,1,telephone,25,no,697,tertiary,no,employed,yes,married,jul,-1,unknown,0,no
36,1988,2,cellular,25,no,102,tertiary,yes,employed,yes,married,jul,-1,unknown,0,no
33,0,2,cellular,25,no,374,secondary,no,employed,no,divorced,jul,-1,unknown,0,no
59,377,4,cellular,25,no,468,secondary,no,unemployed,yes,married,jul,-1,unknown,0,no
34,0,3,cellular,25,no,141,secondary,yes,employed,no,married,jul,-1,unknown,0,no
53,759,5,telephone,25,no,702,primary,yes,unemployed,no,married,jul,-1,unknown,0,no
55,2387,4,cellular,25,no,155,secondary,yes,employed,no,married,jul,-1,unknown,0,no
51,323,9,cellular,25,no,356,tertiary,yes,employed,no,divorced,jul,-1,unknown,0,no
30,1626,3,cellular,25,no,566,secondary,no,employed,no,single,jul,-1,unknown,0,no
57,909,2,cellular,25,no,147,tertiary,yes,employed,no,divorced,jul,-1,unknown,0,no
51,656,2,cellular,25,no,268,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
51,2156,3,cellular,25,no,84,secondary,yes,employed,no,married,jul,-1,unknown,0,no
35,786,1,cellular,25,no,322,secondary,no,employed,yes,married,jul,-1,unknown,0,no
42,108,13,cellular,25,no,360,secondary,no,employed,no,divorced,jul,-1,unknown,0,no
39,2903,2,telephone,25,no,259,secondary,yes,employed,yes,divorced,jul,-1,unknown,0,no
30,2,8,cellular,25,no,1031,tertiary,yes,employed,yes,single,jul,-1,unknown,0,yes
59,0,2,cellular,25,yes,1368,primary,no,employed,yes,divorced,jul,-1,unknown,0,no
25,-102,1,cellular,25,no,466,secondary,no,employed,no,married,jul,-1,unknown,0,no
51,18,6,cellular,25,no,363,secondary,no,employed,yes,married,jul,-1,unknown,0,no
31,-21,1,cellular,25,yes,507,secondary,no,employed,yes,single,jul,-1,unknown,0,no
41,1672,1,cellular,25,no,148,secondary,yes,employed,no,married,jul,-1,unknown,0,no
31,0,6,cellular,25,no,266,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
27,159,2,cellular,25,no,295,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
27,5505,1,cellular,25,no,134,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
52,2455,1,cellular,25,no,289,secondary,no,employed,no,divorced,jul,-1,unknown,0,no
38,689,1,cellular,25,no,270,secondary,yes,employed,no,married,jul,-1,unknown,0,no
30,33,1,cellular,25,no,396,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
44,3432,30,cellular,25,no,72,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
32,4069,1,cellular,25,no,273,secondary,yes,employed,no,single,jul,-1,unknown,0,no
44,233,7,cellular,25,no,161,tertiary,yes,employed,yes,married,jul,-1,unknown,0,no
41,113,15,cellular,25,no,92,secondary,no,employed,no,married,jul,-1,unknown,0,no
34,1301,2,cellular,25,no,124,secondary,yes,employed,no,divorced,jul,-1,unknown,0,no
36,475,3,cellular,25,no,141,secondary,no,employed,no,single,jul,-1,unknown,0,no
44,111,3,cellular,25,no,356,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
30,-68,2,cellular,25,no,394,primary,yes,employed,no,married,jul,-1,unknown,0,no
32,104,3,cellular,25,no,211,primary,yes,employed,no,married,jul,-1,unknown,0,no
31,0,4,cellular,25,no,293,secondary,yes,employed,no,single,jul,-1,unknown,0,no
32,441,2,cellular,25,no,135,secondary,no,employed,yes,single,jul,-1,unknown,0,no
42,1628,8,cellular,25,no,590,primary,yes,employed,no,single,jul,-1,unknown,0,yes
50,797,8,telephone,25,no,72,secondary,yes,employed,no,divorced,jul,-1,unknown,0,no
56,6475,3,cellular,25,no,200,tertiary,no,employed,no,married,jul,-1,unknown,0,no
42,1523,5,cellular,25,no,587,primary,yes,employed,yes,married,jul,-1,unknown,0,no
54,1134,3,cellular,25,no,1330,secondary,yes,employed,no,married,jul,-1,unknown,0,yes
28,265,2,cellular,25,no,194,secondary,yes,employed,no,single,jul,-1,unknown,0,no
49,1644,4,cellular,25,no,238,primary,yes,employed,no,married,jul,-1,unknown,0,no
41,1018,1,cellular,25,no,171,primary,yes,employed,no,married,jul,-1,unknown,0,no
25,-23,1,cellular,25,no,936,secondary,yes,employed,no,married,jul,-1,unknown,0,no
41,0,4,cellular,25,no,210,unknown,no,employed,yes,married,jul,-1,unknown,0,no
32,0,10,cellular,25,no,83,secondary,yes,employed,no,married,jul,-1,unknown,0,no
51,0,3,cellular,25,no,946,primary,yes,employed,yes,married,jul,-1,unknown,0,yes
36,909,3,cellular,25,no,250,tertiary,yes,employed,yes,married,jul,-1,unknown,0,no
32,194,2,cellular,25,no,150,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
27,15,3,cellular,25,no,67,secondary,yes,employed,no,single,jul,-1,unknown,0,no
27,158,2,cellular,25,no,124,secondary,yes,employed,no,married,jul,-1,unknown,0,no
49,560,3,cellular,25,no,85,secondary,yes,employed,no,divorced,jul,-1,unknown,0,no
42,284,4,cellular,25,no,1173,secondary,no,employed,no,divorced,jul,-1,unknown,0,no
40,274,4,cellular,25,no,53,secondary,yes,employed,yes,divorced,jul,-1,unknown,0,no
46,-160,11,telephone,25,no,93,primary,no,employed,yes,married,jul,-1,unknown,0,no
45,92,7,cellular,25,no,99,primary,no,employed,yes,single,jul,-1,unknown,0,no
57,63,17,cellular,25,no,1448,primary,no,unemployed,yes,divorced,jul,-1,unknown,0,yes
31,3,3,telephone,25,no,143,primary,no,employed,yes,married,jul,-1,unknown,0,no
28,7,3,cellular,25,no,50,secondary,no,employed,no,married,jul,-1,unknown,0,no
36,670,3,cellular,25,no,126,secondary,yes,employed,no,married,jul,-1,unknown,0,no
45,88,4,cellular,25,no,87,secondary,yes,employed,no,married,jul,-1,unknown,0,no
36,345,2,cellular,25,no,400,primary,yes,employed,no,married,jul,-1,unknown,0,no
30,1221,4,telephone,25,no,279,tertiary,yes,employed,no,married,jul,-1,unknown,0,yes
34,-603,4,cellular,25,no,164,secondary,no,employed,no,single,jul,-1,unknown,0,no
33,980,3,cellular,25,no,170,tertiary,no,employed,no,married,jul,-1,unknown,0,no
32,252,4,cellular,25,no,148,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
28,230,3,cellular,25,no,118,secondary,no,employed,no,single,jul,-1,unknown,0,no
37,5024,4,cellular,25,no,661,secondary,no,employed,yes,single,jul,-1,unknown,0,yes
46,312,7,cellular,25,no,137,primary,yes,employed,yes,married,jul,-1,unknown,0,no
30,2371,5,cellular,25,no,237,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
58,999,6,cellular,25,no,188,primary,no,unemployed,no,single,jul,-1,unknown,0,no
58,0,4,cellular,25,yes,138,tertiary,no,employed,yes,married,jul,-1,unknown,0,no
49,1147,3,cellular,25,no,96,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
46,-271,2,cellular,25,no,65,primary,yes,employed,no,married,jul,-1,unknown,0,no
33,-74,4,cellular,25,no,198,secondary,yes,employed,no,married,jul,-1,unknown,0,no
37,-70,2,cellular,25,no,386,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
38,0,5,telephone,25,no,163,primary,yes,employed,yes,married,jul,-1,unknown,0,no
44,446,12,cellular,25,no,63,tertiary,no,employed,no,married,jul,-1,unknown,0,no
34,-200,5,cellular,25,yes,248,secondary,no,employed,yes,single,jul,-1,unknown,0,no
37,236,6,cellular,25,no,438,secondary,no,employed,no,married,jul,-1,unknown,0,no
40,96,14,cellular,25,no,188,tertiary,yes,employed,no,divorced,jul,-1,unknown,0,no
28,649,3,cellular,25,no,481,secondary,yes,employed,no,single,jul,-1,unknown,0,no
39,10685,9,cellular,25,no,1369,secondary,yes,employed,no,married,jul,-1,unknown,0,yes
35,1629,4,cellular,25,no,653,tertiary,no,employed,no,married,jul,-1,unknown,0,yes
38,406,5,cellular,25,no,460,primary,yes,employed,no,married,jul,-1,unknown,0,no
41,1915,4,cellular,25,no,245,secondary,yes,employed,no,married,jul,-1,unknown,0,no
27,-646,8,cellular,25,no,135,secondary,yes,employed,no,single,jul,-1,unknown,0,no
35,972,16,cellular,25,no,23,tertiary,yes,employed,yes,married,jul,-1,unknown,0,no
26,133,3,cellular,25,no,57,primary,no,employed,yes,married,jul,-1,unknown,0,no
60,90,3,cellular,25,no,41,secondary,yes,unemployed,no,married,jul,-1,unknown,0,no
58,2,9,telephone,25,no,282,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
31,1215,2,cellular,25,no,80,tertiary,no,employed,no,married,jul,-1,unknown,0,no
26,2,16,cellular,25,yes,22,primary,yes,employed,yes,divorced,jul,-1,unknown,0,no
30,704,10,cellular,25,no,524,secondary,yes,employed,no,divorced,jul,-1,unknown,0,no
31,1767,6,telephone,25,no,395,tertiary,no,employed,no,divorced,jul,-1,unknown,0,no
27,9630,4,cellular,25,no,190,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
33,-77,3,cellular,28,no,151,secondary,yes,employed,no,married,jul,-1,unknown,0,no
45,586,3,cellular,28,no,32,secondary,no,employed,yes,single,jul,-1,unknown,0,no
44,908,7,cellular,28,no,102,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
30,363,3,cellular,28,no,171,secondary,no,employed,no,single,jul,-1,unknown,0,no
31,5156,3,cellular,28,no,147,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
36,58,13,cellular,28,no,29,tertiary,yes,employed,no,divorced,jul,-1,unknown,0,no
55,496,4,cellular,28,no,93,secondary,no,employed,yes,divorced,jul,-1,unknown,0,no
45,888,6,telephone,28,no,63,primary,yes,employed,no,divorced,jul,-1,unknown,0,no
58,282,4,cellular,28,no,40,primary,yes,unemployed,no,married,jul,-1,unknown,0,no
30,190,3,cellular,28,no,33,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
34,2047,5,cellular,28,no,57,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
35,670,18,cellular,28,no,177,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
31,949,7,cellular,28,no,52,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
26,40,3,cellular,28,no,49,primary,no,employed,yes,married,jul,-1,unknown,0,no
31,19,31,cellular,28,no,243,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
51,-2082,6,cellular,28,yes,123,secondary,no,employed,yes,married,jul,-1,unknown,0,no
29,2063,3,cellular,28,no,44,tertiary,no,employed,no,single,jul,-1,unknown,0,no
52,4,9,cellular,28,no,30,tertiary,no,employed,yes,single,jul,-1,unknown,0,no
56,4063,4,telephone,28,no,31,secondary,no,employed,yes,married,jul,-1,unknown,0,no
40,0,11,cellular,28,no,52,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
39,26,18,cellular,28,no,110,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
56,-1493,4,cellular,28,no,119,tertiary,no,employed,yes,married,jul,-1,unknown,0,no
38,0,3,cellular,28,no,33,primary,no,employed,no,married,jul,-1,unknown,0,no
35,-16,3,cellular,28,no,108,secondary,no,employed,yes,single,jul,-1,unknown,0,no
37,0,8,telephone,28,no,62,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
47,0,3,cellular,28,yes,327,primary,yes,employed,no,divorced,jul,-1,unknown,0,no
58,-147,3,cellular,28,no,95,secondary,yes,employed,yes,divorced,jul,-1,unknown,0,no
60,74,8,telephone,28,no,29,secondary,yes,unemployed,no,single,jul,-1,unknown,0,no
37,965,4,cellular,28,no,119,secondary,yes,employed,no,married,jul,-1,unknown,0,no
57,0,4,cellular,28,no,261,secondary,no,employed,no,single,jul,-1,unknown,0,no
27,0,8,cellular,28,no,334,secondary,yes,employed,no,married,jul,-1,unknown,0,no
42,-128,4,cellular,28,no,180,secondary,no,employed,yes,married,jul,-1,unknown,0,no
32,0,5,cellular,28,no,36,secondary,yes,employed,no,married,jul,-1,unknown,0,no
39,168,9,cellular,28,no,56,tertiary,no,employed,no,single,jul,-1,unknown,0,no
53,-166,4,cellular,28,no,70,primary,no,employed,yes,married,jul,-1,unknown,0,no
33,349,3,cellular,28,no,62,tertiary,yes,employed,yes,married,jul,-1,unknown,0,no
42,7041,4,cellular,28,no,386,primary,yes,employed,no,married,jul,-1,unknown,0,no
34,215,5,cellular,28,no,56,secondary,no,employed,no,single,jul,-1,unknown,0,no
48,268,7,cellular,28,no,458,secondary,yes,employed,no,married,jul,-1,unknown,0,yes
25,616,4,cellular,28,no,117,secondary,no,employed,yes,single,jul,-1,unknown,0,no
49,220,11,cellular,28,no,93,secondary,yes,employed,no,married,jul,-1,unknown,0,no
55,814,12,cellular,28,no,69,secondary,no,employed,yes,married,jul,-1,unknown,0,no
28,84,21,cellular,28,yes,48,tertiary,no,employed,yes,married,jul,-1,unknown,0,no
45,1506,4,cellular,28,no,365,tertiary,no,employed,no,divorced,jul,-1,unknown,0,yes
30,997,3,cellular,28,no,76,primary,yes,employed,no,married,jul,-1,unknown,0,no
46,53,3,cellular,28,no,31,secondary,no,employed,yes,married,jul,-1,unknown,0,no
27,0,6,cellular,28,no,55,secondary,yes,employed,no,married,jul,-1,unknown,0,no
25,155,3,telephone,28,no,193,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
30,1235,3,cellular,28,no,104,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
31,0,8,cellular,28,no,664,tertiary,yes,employed,yes,married,jul,-1,unknown,0,yes
50,0,3,cellular,28,no,88,secondary,yes,employed,no,married,jul,-1,unknown,0,no
25,-380,4,cellular,28,no,108,tertiary,no,unemployed,no,single,jul,-1,unknown,0,no
59,0,4,cellular,28,no,20,primary,yes,unemployed,no,married,jul,-1,unknown,0,no
36,-90,3,cellular,28,no,110,secondary,yes,employed,no,married,jul,-1,unknown,0,no
33,114,3,cellular,28,no,57,tertiary,no,employed,yes,married,jul,-1,unknown,0,no
28,1136,3,cellular,28,no,89,secondary,no,employed,no,single,jul,-1,unknown,0,no
44,-92,5,cellular,28,no,526,primary,no,employed,yes,married,jul,-1,unknown,0,no
31,0,3,cellular,28,no,117,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
35,5613,3,cellular,28,no,699,secondary,yes,employed,no,married,jul,-1,unknown,0,yes
27,72,7,cellular,28,no,131,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
44,0,2,cellular,28,no,463,secondary,yes,employed,no,divorced,jul,-1,unknown,0,no
52,4711,2,cellular,28,no,228,primary,yes,employed,no,married,jul,-1,unknown,0,no
46,31,2,telephone,28,no,302,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
33,181,2,telephone,28,no,265,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
38,465,3,cellular,28,no,30,tertiary,no,employed,yes,divorced,jul,-1,unknown,0,no
37,242,3,cellular,28,no,124,unknown,no,employed,yes,single,jul,-1,unknown,0,no
34,79,3,cellular,28,no,219,secondary,yes,employed,no,single,jul,-1,unknown,0,no
43,1220,2,cellular,28,no,307,secondary,no,employed,no,married,jul,-1,unknown,0,no
58,331,3,cellular,28,no,82,tertiary,no,employed,yes,single,jul,-1,unknown,0,no
32,15561,3,cellular,28,no,151,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
52,2428,3,cellular,28,no,61,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
43,-145,3,cellular,28,no,68,secondary,yes,employed,no,divorced,jul,-1,unknown,0,no
53,202,3,cellular,28,no,106,unknown,no,employed,no,single,jul,-1,unknown,0,no
54,38,8,cellular,28,no,115,primary,no,employed,no,married,jul,-1,unknown,0,no
38,0,2,telephone,28,no,121,secondary,yes,employed,no,married,jul,-1,unknown,0,no
48,513,3,cellular,28,no,939,secondary,no,employed,yes,married,jul,-1,unknown,0,yes
39,278,3,cellular,28,no,60,tertiary,no,employed,yes,married,jul,-1,unknown,0,no
51,-206,3,cellular,28,yes,51,secondary,no,employed,yes,married,jul,-1,unknown,0,no
42,345,3,cellular,28,no,307,unknown,yes,employed,yes,married,jul,-1,unknown,0,no
33,0,3,cellular,28,no,54,tertiary,yes,employed,no,married,jul,-1,unknown,0,no
32,163,3,cellular,28,no,73,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
59,373,7,cellular,28,no,362,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
27,31,2,cellular,28,no,746,secondary,yes,employed,yes,married,jul,-1,unknown,0,no
40,-496,2,telephone,28,no,22,secondary,no,employed,no,married,jul,-1,unknown,0,no
43,-236,7,cellular,28,no,745,secondary,yes,employed,no,married,jul,-1,unknown,0,yes
38,8,2,cellular,28,no,219,tertiary,yes,employed,no,single,jul,-1,unknown,0,no
36,1587,2,cellular,28,no,200,secondary,yes,employed,no,married,jul,-1,unknown,0,no
33,0,2,cellular,28,no,174,secondary,yes,employed,no,single,jul,-1,unknown,0,no
40,9,2,cellular,28,no,154,secondary,no,employed,no,divorced,jul,-1,unknown,0,no
52,-12,5,cellular,28,no,136,secondary,no,employed,yes,married,jul,-1,unknown,0,no
60,2041,7,telephone,28,no,108,secondary,no,employed,no,married,jul,-1,unknown,0,no
57,592,5,cellular,28,no,87,primary,no,unemployed,yes,married,jul,-1,unknown,0,no
29,166,8,cellular,28,no,108,secondary,no,employed,yes,single,jul,-1,unknown,0,no
39,293,2,telephone,28,no,148,secondary,yes,employed,yes,divorced,jul,-1,unknown,0,no
28,181,3,cellular,28,no,139,secondary,yes,employed,no,single,jul,-1,unknown,0,no
48,759,5,cellular,28,no,84,secondary,yes,employed,no,married,jul,-1,unknown,0,no
